SaleID,name,regDate,model,brand,bodyType,fuelType,gearbox,power,kilometer,notRepairedDamage,regionCode,seller,offerType,creatDate,price,v_0,v_1,v_2,v_3,v_4,v_5,v_6,v_7,v_8,v_9,v_10,v_11,v_12,v_13,v_14
103,39746,19980706,17,10,0,0,0,170,15,0,448,0,0,20160326,1599,45.84424061,4.255746653,-0.009905088,1.495336945,-1.596910713,0.270092303,0.107733931,0.136437821,0.027875232,0.018617403,-4.25404171,1.327492064,-0.823584536,-2.157607888,-0.338384002
104,40173,19980511,167,24,5,0,1,300,15,-,989,0,0,20160309,15800,48.23629891,-3.387547061,0.084826833,-1.336828249,-3.563672576,0.285949678,0.000246467,0.138849297,0.083439448,0,1.246372412,-3.860950079,3.232892472,-4.056964719,-2.187970065
105,9679,20061008,199,37,6,1,1,190,15,0,808,0,0,20160320,17900,50.40793079,6.172157081,0.839135685,-2.111343919,1.025168031,0.267975212,0.137224759,0.098721197,0.080128647,0.094816189,-7.950834504,-0.447608284,3.593631144,-0.118601743,-4.592894676
106,18879,20010611,0,0,0,1,0,90,15,0,3739,0,0,20160308,3000,44.20565057,-3.172206381,-0.880938911,0.198736176,-0.921972754,0.264538213,0,0.087672891,0.060529747,0.036526449,2.664126068,-1.876691156,-0.299691282,-0.787356019,0.443875663
107,120435,20020504,4,4,0,0,0,192,15,0,1297,0,0,20160307,5450,45.49312161,-3.237493083,-0.297054249,-0.433128833,-1.289393177,0.267257295,0.000199584,0.121087917,0.070949689,0.02443957,2.258780416,-2.329815224,1.056409957,-1.357734411,0.097854968
108,125892,19990106,178,19,2,0,0,126,15,0,374,0,0,20160326,1500,43.20343724,3.269446602,-0.915449016,2.230895311,-0.55602014,0.258382148,0.091137356,0.081939138,0.017582867,0.05048679,-2.443875923,1.832899776,-2.895505622,-0.758106186,-0.266396373
109,2306,20040501,22,9,1,0,0,0,15,-,913,0,0,20160320,1550,42.93033821,4.899598388,-0.115689249,1.543035913,1.304239038,0.234790833,0.11403638,0.095714966,0.027405672,0.101129371,-3.663066285,3.134996441,-2.430985959,1.337057646,0.603288649
110,102077,20110711,101,6,3,0,1,203,6,0,848,0,0,20160317,16000,46.64196723,-3.109462837,0.040779531,-3.684103785,1.470535669,0.251134685,0.000955778,0.055976286,0.118413434,0.10050594,1.407872209,-3.378345298,3.692147109,1.807533888,-1.588859326
111,627,20040908,6,6,2,1,0,136,15,1,1265,0,0,20160316,2900,45.00280928,4.506318362,-0.022233173,0.043426563,-0.121186387,0.2561104,0.109284936,0.08980467,0.046755623,0.056594439,-4.313402487,1.528604287,-0.373842105,0.012343364,0.476435404
112,138134,20000401,73,14,2,1,0,0,15,0,6678,0,0,20160404,600,41.7097683,-3.090260981,-1.775124329,2.356714546,1.201925416,0.245363395,0,0.050698657,0.031939521,0.104751914,3.673293154,-0.577775823,-3.4243826,0.974159473,0.330404103
113,153652,19970608,10,9,1,0,0,55,15,0,1652,0,0,20160306,850,40.92855193,-3.013181963,-1.276063027,1.660108483,0.941159752,0.236984755,0,0.067355761,0.040601812,0.09340659,3.917856548,0.022374646,-3.005681386,1.244290256,0.521801236
114,10627,19970609,40,1,0,0,0,101,15,-,1413,0,0,20160326,650,43.34327049,-3.298492766,-1.320541342,3.070826041,-1.565521862,0.268091545,0,0.123258997,0.021687614,0.025179466,3.36512816,-1.086988023,-2.722808303,-2.285592128,-0.412306643
115,57070,20060807,26,14,0,1,0,100,15,0,3967,0,0,20160316,2999,44.06590742,-3.086991139,-0.912643972,-0.558281602,0.864401055,0.251858526,0.000435117,0.055239695,0.072796617,0.08760125,2.574274283,-1.923462277,-0.006786886,1.130344251,0.907579627
116,240,20041202,57,4,4,0,0,170,7,0,1873,0,0,20160403,11900,47.06296298,4.267118003,-0.230058487,-1.40360922,-1.856446148,0.283285606,0.106472179,0.064065528,0.064108498,0.004510127,-5.155622499,-0.213025435,1.449030992,-1.552311368,-0.103066166
117,92990,20090607,47,1,5,0,0,160,9,0,52,0,0,20160329,16990,47.41978242,-3.199452321,-0.154674467,-2.892833874,-1.384594638,0.278447899,0.000717607,0.083905281,0.103782597,0.016514946,1.202030463,-3.833269975,3.545807462,-1.00894212,0.292334835
118,176177,19920801,29,0,5,0,0,45,15,-,153,0,0,20160330,275,42.7596322,-3.276549576,-2.450824671,4.070691367,1.008119898,0.260100961,0,0.047339365,0.010303032,0.106530466,3.519044866,-1.216718898,-4.481996861,-0.097032685,-0.166753433
119,738,19990304,33,10,2,1,0,122,15,0,1096,0,0,20160310,3999,44.57126324,4.008376356,-0.264739032,1.288195406,-1.303031181,0.264139759,0.102590925,0.110718199,0.0292711,0.025357409,-3.626493097,1.635238465,-1.356668885,-1.474391384,-0.427826525
120,62822,20001008,32,8,1,0,0,60,15,0,2834,0,0,20160325,1150,42.69849576,1.433452513,-0.36058101,1.866170169,1.263925584,0.234796322,0.06512986,0.108377453,0.031508976,0.103251536,-0.498763931,1.702758838,-2.42344123,1.020973136,-0.06072811
121,108404,20030410,52,10,4,0,1,163,15,0,781,0,0,20160330,7500,47.5442768,4.217204194,-0.091704405,-0.907243665,-0.139603167,0.271052156,0.106958809,0.073537413,0.062294013,0.059911299,-5.175542825,-0.200765085,1.345919785,-0.609178692,-2.175724752
122,5512,19930906,1,1,0,0,0,90,15,-,3650,0,0,20160305,1450,44.17574456,2.867045375,-0.794913824,3.589583832,-1.035887304,0.264970038,0.087681389,0.12859684,0.002578066,0.040247471,-2.253381184,1.618108381,-3.241311673,-1.910928658,0.164050173
123,162901,19990604,1,3,0,0,0,90,15,0,4309,0,0,20160309,500,42.64234142,-3.244051882,-1.630774863,3.175851518,-0.954550316,0.263658536,0,0.097280421,0.019720084,0.043603201,3.544378312,-0.880801337,-3.319581791,-1.531834989,0.075423066
124,111561,20021207,44,0,3,1,0,102,15,0,399,0,0,20160312,3400,44.93080904,-3.193953068,-0.790374149,-0.103837601,-1.240454541,0.269676202,0.000111833,0.092338406,0.064821123,0.027581278,2.369573939,-2.298729766,0.307834055,-1.289562537,-0.329118074
125,1608,20000505,46,6,,,0,115,15,-,26,0,0,20160330,600,35.70151951,3.622819429,16.18757457,2.508572121,-0.061282287,0,0.10279001,1.239412822,0.044010031,0.012336921,3.690846551,17.95449838,4.295464347,-0.53172486,-0.278034988
126,150756,20080901,74,25,3,1,0,90,3,0,3607,0,0,20160308,4900,44.72892293,-3.065338053,-0.852326919,-1.72250373,1.740840272,0.248866448,0.000562803,0.029592235,0.089784568,0.112609018,2.177385831,-2.488716351,1.023641313,2.041466354,-0.401817798
127,21216,20110602,19,17,0,0,0,120,5,0,57,0,0,20160307,10750,46.61693575,4.77512136,0.531649152,-2.3357723,-0.325140961,0.261060515,0.113153683,0.079671053,0.078837159,0.045144796,-5.358239205,0.596808223,2.149744484,0.345472647,1.005044923
128,37998,19960604,40,1,2,0,0,150,15,-,4472,0,0,20160405,499,43.48494222,-3.385854331,-0.979576417,3.803397134,-1.139089237,0.260996185,0,0.161476097,0.014468504,0.039307747,3.563318283,-0.7451422,-2.941117359,-2.296452347,-0.477349362
129,67381,19990509,93,0,1,0,0,116,15,0,1556,0,0,20160325,2199,43.37090112,-3.161447426,-0.174700649,0.241925685,0.639430944,0.238834147,0,0.122191518,0.063949916,0.084594536,3.133568483,-0.922934652,-0.271669012,0.310159781,-3.148977517
130,3873,19920602,1,0,5,0,0,174,15,-,4207,0,0,20160329,5500,45.35251341,4.007717426,-1.02686372,0.60970351,-1.353534063,0.278998613,0.1021737,0.045938655,0.036666581,0.024406078,-4.162075376,0.536114459,-1.079807069,-1.251152746,0.708714382
131,174422,19981207,110,5,1,0,0,60,15,0,3046,0,0,20160314,675,41.04092713,-3.057962775,-1.231106455,2.108720204,1.102662889,0.235635434,0,0.079842851,0.035648886,0.099405856,3.983325982,0.098701587,-3.219684772,1.156946629,0.556897821
132,5409,20061012,29,0,1,1,0,69,15,1,2386,0,0,20160324,2000,44.10806435,3.892134081,0.464772519,-0.384013676,0.377455972,0.241329702,0.099837209,0.110528138,0.055133128,0.06862642,-3.362251953,1.986019275,-0.138532442,0.847629073,0.950639023
133,23386,20071004,32,8,4,0,0,110,3,0,340,0,0,20160323,6950,45.13740952,4.233135561,-1.118492333,-0.857833411,1.483663297,0.257279497,0.104003261,0,0.058813568,0.104242476,-4.426115653,0.404862995,-0.487353031,1.899093872,0.636736186
134,6207,20010403,60,11,1,1,0,165,15,1,1296,0,0,20160305,2500,44.17053647,4.25019307,0.395272269,0.849991737,0.972029138,0.23742815,0.105978307,0.1260375,0.039848492,0.09138473,-3.557476441,2.384829457,-1.011321584,0.735262377,-0.460135343
135,172929,20130508,31,10,0,1,0,136,6,1,2024,0,0,20160401,19950,47.77610339,-3.27517435,0.840089578,-2.945623642,-0.024591709,0.258126204,0.000921185,0.142715885,0.110306425,0.055328094,1.370517728,-3.287366348,4.250796733,0.054731157,0.884365443
136,13762,19990711,0,0,1,0,0,75,15,1,318,0,0,20160403,550,42.39355211,-3.276353826,-0.606302457,3.1529077,-0.353088404,0.244946516,0,0.161863904,0.023743658,0.059321009,3.891254933,-0.025018407,-2.809463388,-1.066799248,-0.065069813
137,930,19990408,93,0,1,0,0,116,15,0,2251,0,0,20160403,2500,44.99075568,5.912344399,0.791570137,-0.294407156,0.447091081,0.241748265,0.12951244,0.12289704,0.050824781,0.074259401,-5.444104491,2.598069925,0.178719648,0.283153575,-2.907928558
138,138405,19961001,125,10,4,0,1,320,10,0,3300,0,0,20160330,18900,47.21386343,-3.243610681,-0.417416977,-1.987959764,-2.705731252,0.285520251,0.000330947,0.087980696,0.089679097,0,1.346003949,-3.762123638,2.819527692,-2.56755714,-1.101180972
139,185190,19990710,41,6,0,0,0,60,15,0,74,0,0,20160322,300,40.78943708,-3.075422835,-2.490952165,3.275278557,1.050625716,0.249974116,0,0.018903388,0.017350929,0.102812056,3.982221521,-0.369626824,-4.854821997,0.882955753,0.48199037
140,59370,20061008,17,10,2,1,0,170,15,0,6140,0,0,20160314,7490,45.61670767,-3.173873497,0.138606716,-1.680360361,-1.570395488,0.265243014,0.000496724,0.126598681,0.086828251,0.011287582,2.080447737,-2.392082323,2.189775825,-1.17009781,0.389773399
141,175134,20020202,48,14,1,0,0,58,15,0,1264,0,0,20160404,1192,42.42485039,-3.154925126,-0.548652983,1.466553388,0.817544118,0.237267055,0,0.119864111,0.04683469,0.088689373,3.598761608,-0.330962549,-1.779182444,0.746134601,1.186182054
142,95514,20061002,127,6,3,1,0,0,15,0,333,0,0,20160404,1850,44.28788331,-3.166814929,-1.083461728,0.193990429,1.523901827,0.249674777,9.45E-05,0.056591921,0.064755325,0.111428804,2.628822253,-1.98078242,-0.514551066,1.202878279,-0.871359404
143,129742,19990309,1,6,0,,0,115,15,0,5765,0,0,20160401,1530,43.30817437,-3.149106482,-1.33166035,1.343915778,-1.132378878,0.265989961,0,0.080366009,0.043596008,0.033498079,3.030503922,-1.448764379,-1.676026591,-1.144827157,0.584434415
144,186015,20060607,104,4,0,1,1,218,15,0,2820,0,0,20160401,11590,47.52601411,-3.346598575,0.644297776,-1.669162245,-0.492009361,0.261362362,0.000547258,0.159924284,0.092981681,0.046767333,1.627497481,-3.04178726,3.279485299,-1.008217543,-1.275979526
145,6745,20050509,7,5,4,0,0,136,15,0,2714,0,0,20160308,5850,44.75469114,3.870013871,-1.284973368,-1.181442541,0.485506466,0.262654678,0.09798926,0,0.060838148,0.073613171,-4.063542519,0.18762153,-0.408639563,1.172575719,0.109103136
146,153591,19971207,98,0,2,1,0,64,15,0,4616,0,0,20160321,700,43.01725759,-3.246208689,-1.191524531,2.636154994,-0.401092092,0.256285965,0,0.113423082,0.028937986,0.059059566,3.431236423,-0.890456458,-2.557967285,-1.118785681,-1.170251082
147,964,20040210,41,6,1,0,0,0,15,0,636,0,0,20160325,650,42.783935,3.822949233,-0.207098569,1.533654839,1.559272504,0.232982332,0.09867614,0.094178464,0.030386039,0.108358995,-2.657598114,2.709134324,-2.431219254,1.640582616,1.322044741
148,136523,19930903,44,0,7,1,0,78,15,1,1036,0,0,20160315,800,44.09114188,-3.384412969,-0.647826677,2.919456843,-0.452817715,0.255577241,0,0.161238507,0.028553712,0.05847099,3.299828224,-1.022399606,-1.948345071,-1.589464887,-0.80832624
149,10837,20020207,8,0,0,0,1,193,12.5,0,5766,0,0,20160330,5399,45.40486026,3.787771978,-0.180282914,0.743603793,-0.441339693,0.261859198,0.100027501,0.101871242,0.039600239,0.050488055,-3.776299835,1.082312975,-0.640407891,-0.675466104,0.535069963
150,165352,19960701,8,0,2,0,0,90,15,-,238,0,0,20160403,1250,43.1736181,-3.196926507,-1.096987707,1.750717619,-1.017869967,0.261168455,0,0.105203264,0.039093142,0.037180098,3.22803789,-1.123696857,-1.850874347,-1.230624593,0.004958753
151,151699,20040712,107,25,4,0,0,73,12.5,0,7424,0,0,20160316,2980,44.76222725,-3.131136946,-1.563410652,-0.527931186,2.64305857,0.250495909,0.00017364,0.000800006,0.074986239,0.146004816,2.240472842,-2.703332694,-0.198703498,2.261782255,-2.30515749
152,16256,20121107,8,0,2,1,1,170,4,0,2872,0,0,20160310,18000,47.09500843,5.378195049,1.066598788,-2.723285577,-0.140853449,0.256285726,0.122230695,0.105092858,0.084113042,0.048036012,-6.012670461,0.892827104,2.841408103,0.515552484,1.535831067
153,8202,20001208,5,5,4,0,0,136,15,0,4960,0,0,20160319,3590,43.91582268,4.154355605,-1.735312454,0.420038064,0.000515664,0.266894897,0.102071676,0,0.037132824,0.063222406,-3.89817668,0.806682539,-2.075756676,0.400862897,0.12229161
154,22859,20000008,19,14,,0,,0,15,-,2976,0,0,20160326,100,33.23977845,-3.72248816,14.889696,5.600279143,0.024112418,0,0,1.246939481,0.018109546,0.023278502,11.30145269,16.00455678,1.426345015,-1.31252854,-1.23886729
155,2679,20050410,49,1,0,1,0,224,15,1,2635,0,0,20160307,5200,46.87311426,4.026306448,0.552386998,-0.636290346,-1.204345359,0.267151051,0.104251209,0.130524839,0.058349643,0.024194992,-4.590055941,0.56827978,1.339182842,-1.2997099,0.323833875
156,21607,20120401,44,0,3,1,1,179,7,0,6181,0,0,20160327,34900,47.98191407,-3.194995434,0.703409783,-4.046569105,-0.549383783,0.26539537,0.001166529,0.11335804,0.122597426,0.037244223,1.03524937,-3.770488763,4.997095718,-0.02808234,0.931488852
157,104424,20070404,10,9,1,0,0,58,7,0,324,0,0,20160329,3500,42.82887835,-2.981616812,-0.29415329,-1.274712493,1.66124945,0.23196358,0.000633541,0.071315404,0.083174774,0.106256331,3.011216414,-0.962061566,0.239468554,2.470474654,1.534195827
158,124406,19910612,68,9,0,0,0,80,15,0,590,0,0,20160315,2500,42.42498487,-2.950346041,-1.746133577,-0.231687992,1.922366629,0.244257814,0.000322886,0,0.066050869,0.119174764,2.977435321,-1.486054735,-1.528202452,2.578740104,1.231222537
159,81777,20081209,21,16,1,0,1,71,5,0,1877,0,0,20160326,4990,44.56920028,-3.170211222,0.51040721,-1.211988052,0.286152958,0.241255559,0.000365799,0.144627867,0.084564401,0.065677325,2.662334366,-1.387327145,1.538089769,0.612705088,0.982655561
160,2092,20041004,156,14,3,1,0,101,15,0,5802,0,0,20160328,2550,44.80087536,3.556808785,-0.745374818,-0.054730822,2.397250723,0.24492153,0.095293308,0.024587301,0.053272576,0.136597416,-3.515979264,0.762969466,-0.827010402,2.056897397,-2.313328158
161,157177,20020911,116,11,0,0,0,105,9,0,1589,0,0,20160312,3200,44.29878084,-3.135467733,-0.850691665,-0.366156195,0.048141411,0.257697391,0.000140086,0.070263523,0.06945791,0.065624164,2.534519119,-2.025053091,0.100849908,0.053306134,-1.018590037
162,107088,20041008,13,4,2,1,0,177,15,0,2384,0,0,20160327,7000,45.41534253,-3.186508344,0.012044493,-1.323455125,-1.609578701,0.265809252,0.00030146,0.125341401,0.081780495,0.011108555,2.188528434,-2.291047832,1.796550157,-1.260121033,0.386134884
163,59850,20140912,19,24,5,0,0,340,1,0,4543,0,0,20160404,66666,49.70405276,-3.296455075,0.906946167,-4.563579746,-1.38305557,0.278829159,0.001145136,0.12813681,0.130282891,0.012128065,0.434731008,-4.693539123,6.227460235,-0.999633905,1.110669728
164,13155,19980408,73,14,0,0,0,101,12.5,0,4664,0,0,20160307,1350,42.49040881,2.598035494,-1.596831272,1.98645666,0.894072209,0.252590764,0.080331967,0.020788789,0.022620056,0.093763897,-1.709958154,1.432286814,-3.47580108,0.932277018,0.39962599
165,27551,20071208,4,4,2,1,1,0,15,0,2384,0,0,20160402,9500,45.80441274,-3.173627432,0.238550436,-2.078102952,-1.187889274,0.262574776,0.000472976,0.122553245,0.093001617,0.021432727,1.987717143,-2.502883656,2.560524033,-0.718925613,0.551122721
166,4745,20140311,65,1,0,1,1,150,2,0,419,0,0,20160321,16000,48.28557471,3.886810501,1.237942968,-2.133161561,0.415740083,0.2555785,0.103173866,0.138597899,0.083848258,0.06884223,-5.014061235,-0.037063902,3.230054821,0.262897612,0.485532291
167,306,20030110,8,0,2,1,0,131,15,0,4648,0,0,20160308,2550,44.65821185,4.184832849,-0.191160784,1.104219802,-0.570152759,0.258822692,0.105131559,0.105790704,0.032757541,0.045814324,-3.802191434,1.711235015,-1.243766095,-0.684772203,0.469484191
168,12698,19981210,178,19,2,0,0,144,15,0,3657,0,0,20160312,1650,44.5572206,3.683271142,-0.345047061,2.522336926,-0.014642046,0.254911337,0.099095533,0.125131446,0.016972605,0.067790608,-3.15577658,1.833244623,-2.262507997,-0.792412953,-0.110718736
169,3750,19920006,30,6,1,,0,50,15,-,1141,0,0,20160323,750,41.92829745,-3.147172489,-0.801106052,2.07474381,0.644891696,0.238439053,0,0.115376843,0.037662697,0.08566547,3.800294737,-0.108479951,-2.51963122,0.465363224,0.568945333
170,20285,20040205,40,1,0,0,0,102,15,-,3012,0,0,20160326,3800,45.68166605,4.225499935,-0.020253649,1.845595733,-0.816499229,0.26379754,0.107497654,0.137845403,0.024864807,0.041359678,-4.099867447,1.522032705,-1.184444421,-1.490669044,0.282179168
171,33672,20070202,109,10,0,0,1,387,15,0,354,0,0,20160312,15000,47.45264722,4.747530068,0.893057313,-2.327792178,-1.718227607,0.271094256,0.113792107,0.1175096,0.078094608,0.003969221,-5.612076687,0.355348213,2.825842866,-1.23055799,0.513926719
172,175474,20080909,7,5,2,1,0,136,15,0,1685,0,0,20160322,5899,44.46419934,-3.040571056,-0.399673107,-2.019723295,1.002509384,0.247330186,0.000694342,0.059044891,0.09271817,0.087466269,2.298494536,-2.126592243,1.419692936,1.605883816,0.515125069
173,167088,20130910,0,0,0,1,1,150,4,-,10,0,0,20160314,23000,46.67362973,-3.101067034,0.379667377,-3.859733151,-0.259721463,0.260259993,0.001068783,0.088145824,0.118213022,0.044650615,1.419621387,-3.227461601,4.077603154,0.662534487,1.729144926
174,35826,19970507,26,14,2,0,0,75,15,0,4967,0,0,20160308,500,42.38971586,2.154629491,-1.328974098,2.543056163,0.147419981,0.253311306,0.074622971,0.060156334,0.015903046,0.072599019,-1.168716285,1.596835191,-3.598452102,-0.024492589,-0.119073301
175,547,20020602,46,6,2,1,0,90,15,0,3606,0,0,20160309,1999,44.33258873,2.750795715,-0.425008795,2.191950551,0.74065301,0.249016256,0.085479884,0.112585804,0.02448698,0.089504543,-2.283551051,1.439640962,-2.113938797,0.030209147,0.235990025
176,2741,20030205,0,0,1,1,0,101,15,0,1225,0,0,20160307,2990,44.43327905,4.326151232,0.564526132,1.364338079,-0.316638953,0.246077263,0.107769846,0.158778978,0.031642483,0.052628573,-3.643521023,2.502472096,-1.081106798,-0.562674795,0.559785584
177,27280,19970208,0,0,0,0,0,190,15,0,1315,0,0,20160326,2900,44.70372443,3.836908402,-0.514779162,0.63202729,-1.303531866,0.268320795,0.099559386,0.07989554,0.037539994,0.024764109,-3.654177738,1.158993931,-1.025489842,-1.149327131,0.231616918
178,139583,20120109,88,14,3,1,0,110,12.5,0,4993,0,0,20160329,9000,45.57138762,-3.061047544,-0.424895603,-2.866407825,2.026598116,0.246875604,0.000894586,0.034528704,0.106639784,0.11779656,1.800763693,-2.897132246,2.362456548,2.4734849,-0.14776748
179,43304,19970511,19,8,3,0,0,0,15,0,611,0,0,20160320,800,43.29075034,-3.251717608,-1.601397972,2.561439366,-1.011140418,0.267449283,0,0.088474602,0.028123689,0.04176039,3.232521432,-1.349491238,-2.631736436,-1.556800268,-0.650009671
180,117099,20060310,17,10,0,1,1,224,15,0,1134,0,0,20160328,10999,46.74028947,4.752911973,0.530809142,-0.586813668,-1.122211421,0.26640807,0.114365864,0.124268434,0.055802549,0.026398467,-5.181322313,0.94459953,1.132304307,-1.149388825,0.340845993
181,28827,20070506,21,16,4,0,1,71,10,0,4581,0,0,20160328,4500,45.20932551,-3.119529019,-1.243453505,-1.106642367,0.050334938,0.268641949,0.000331438,0.030756885,0.078639731,0.06332147,2.011480407,-2.923131746,0.677314265,0.351380925,0.728662097
182,70926,20070201,0,0,0,1,0,105,15,0,1458,0,0,20160327,6450,45.73308781,-3.209458474,-0.134034825,-1.172269762,-0.069381187,0.258400977,0.000448117,0.108073866,0.083032689,0.058142498,2.113259844,-2.458638046,1.640552318,0.016719624,1.088065291
183,6933,20090909,19,13,1,2,0,120,12.5,0,2405,0,0,20160310,4800,45.74901085,3.993973052,1.216620956,-0.457069582,0.582072484,0.239453096,0.103530996,0.16358988,0.060088493,0.075627503,-3.930238303,1.715599588,1.046240021,0.469511792,0.806570024
184,41148,19930002,170,1,0,0,0,230,15,-,5227,0,0,20160314,8999,44.39508948,-3.023219841,-0.849294239,-1.713700832,0.233577858,0.257973417,0.000676578,0.038927954,0.086346971,0.06672504,2.244974304,-2.342015174,0.944910655,0.910165847,0.081967892
185,40608,19960012,22,9,1,0,0,75,15,0,2352,0,0,20160312,650,41.9370722,-3.203825178,-0.857925122,2.813129456,1.226789671,0.234416146,0,0.123704686,0.029583346,0.105964857,3.944097652,0.040819998,-3.058755937,0.654085995,0.061140665
